Result Time,Granularity Period,Object Name,Reliability,"L.Thrp.bits.DL","L.Thrp.bits.DL.LastTTI","L.Thrp.bits.DL.Max","L.Thrp.bits.DL.QCI.1","L.Thrp.bits.DL.QCI.1.Max","L.Thrp.bits.DL.QCI.2","L.Thrp.bits.DL.QCI.2.Max","L.Thrp.bits.DL.QCI.3","L.Thrp.bits.DL.QCI.3.Max","L.Thrp.bits.DL.QCI.4","L.Thrp.bits.DL.QCI.4.Max","L.Thrp.bits.DL.QCI.5","L.Thrp.bits.DL.QCI.5.Max","L.Thrp.bits.DL.QCI.6","L.Thrp.bits.DL.QCI.65","L.Thrp.bits.DL.QCI.66","L.Thrp.bits.DL.QCI.69","L.Thrp.bits.DL.QCI.6.Max","L.Thrp.bits.DL.QCI.7","L.Thrp.bits.DL.QCI.70","L.Thrp.bits.DL.QCI.7.Max","L.Thrp.bits.DL.QCI.8","L.Thrp.bits.DL.QCI.8.Max","L.Thrp.bits.DL.QCI.9","L.Thrp.bits.DL.QCI.9.Max","L.Thrp.bits.UE.UL.LastTTI","L.Thrp.bits.UL","L.Thrp.bits.UL.Max","L.Thrp.bits.UL.QCI.1","L.Thrp.bits.UL.QCI.1.Max","L.Thrp.bits.UL.QCI.2","L.Thrp.bits.UL.QCI.2.Max","L.Thrp.bits.UL.QCI.3","L.Thrp.bits.UL.QCI.3.Max","L.Thrp.bits.UL.QCI.4","L.Thrp.bits.UL.QCI.4.Max","L.Thrp.bits.UL.QCI.5","L.Thrp.bits.UL.QCI.5.Max","L.Thrp.bits.UL.QCI.6","L.Thrp.bits.UL.QCI.65","L.Thrp.bits.UL.QCI.66","L.Thrp.bits.UL.QCI.69","L.Thrp.bits.UL.QCI.6.Max","L.Thrp.bits.UL.QCI.7","L.Thrp.bits.UL.QCI.70","L.Thrp.bits.UL.QCI.7.Max","L.Thrp.bits.UL.QCI.8","L.Thrp.bits.UL.QCI.8.Max","L.Thrp.bits.UL.QCI.9","L.Thrp.bits.UL.QCI.9.Max","L.Thrp.Time.Cell.DL.HighPrecision","L.Thrp.Time.Cell.UL.HighPrecision","L.Thrp.Time.DL","L.Thrp.Time.DL.QCI.1","L.Thrp.Time.DL.QCI.2","L.Thrp.Time.DL.QCI.3","L.Thrp.Time.DL.QCI.4","L.Thrp.Time.DL.QCI.5","L.Thrp.Time.DL.QCI.6","L.Thrp.Time.DL.QCI.65","L.Thrp.Time.DL.QCI.66","L.Thrp.Time.DL.QCI.69","L.Thrp.Time.DL.QCI.7","L.Thrp.Time.DL.QCI.70","L.Thrp.Time.DL.QCI.8","L.Thrp.Time.DL.QCI.9","L.Thrp.Time.DL.RmvLastTTI","L.Thrp.Time.UE.UL.RmvLastTTI","L.Thrp.Time.UL","L.Thrp.Time.UL.QCI.1","L.Thrp.Time.UL.QCI.2","L.Thrp.Time.UL.QCI.3","L.Thrp.Time.UL.QCI.4","L.Thrp.Time.UL.QCI.5","L.Thrp.Time.UL.QCI.6","L.Thrp.Time.UL.QCI.65","L.Thrp.Time.UL.QCI.66","L.Thrp.Time.UL.QCI.69","L.Thrp.Time.UL.QCI.7","L.Thrp.Time.UL.QCI.70","L.Thrp.Time.UL.QCI.8","L.Thrp.Time.UL.QCI.9"
,Minutes,,,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,bit,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms,ms
2022-07-22 02:00+09:00,15,"ZZP306_PAB0822_HV_KURASO/Cell:eNodeB Function Name=ZZP306_PAB0822_HV_KURASO, Local Cell ID=12, Cell Name=ZZP306MT1_PAB0822_HV_KURASO_MT01, eNodeB ID=1041306, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP287_PAB0792_HV_ISME/Cell:eNodeB Function Name=ZZP287_PAB0792_HV_ISME, Local Cell ID=22, Cell Name=ZZP287MT1_PAB0792_HV_ISME_MT02, eNodeB ID=1041287, Cell FDD TDD indication=CELL_FDD",Reliable,6277693208,1731230288,13802362,0,0,0,0,832,834,0,0,0,0,3246530816,0,0,0,9575345,189264,0,13309,1616987096,7935009,1413985200,6579670,254489552,810796792,2371645,0,0,0,0,0,0,0,0,0,0,585816784,0,0,0,2198819,1667224,0,98355,185325248,689453,37987536,439688,579680,457197,958360,0,0,2,0,0,499948,0,0,0,190,0,235103,223117,737736,375509,603006,0,0,0,0,0,378571,0,0,0,989,0,189744,33702
2022-07-22 02:00+09:00,15,"ZZP287_PAB0792_HV_ISME/Cell:eNodeB Function Name=ZZP287_PAB0792_HV_ISME, Local Cell ID=12, Cell Name=ZZP287MT1_PAB0792_HV_ISME_MT01, eNodeB ID=1041287, Cell FDD TDD indication=CELL_FDD",Reliable,8682376,5012176,372175,0,0,0,0,0,0,0,0,0,0,6878512,0,0,0,329397,0,0,0,1803864,149988,0,0,2134360,5418056,125540,0,0,0,0,0,0,0,0,0,0,3568048,0,0,0,102674,0,0,0,1850008,77013,0,0,2920,4268,2678,0,0,0,0,0,2140,0,0,0,0,0,538,0,370,1677,4277,0,0,0,0,0,3194,0,0,0,0,0,1083,0
2022-07-22 02:00+09:00,15,"ZZP204_PAB0503_HV_BAWEY/Cell:eNodeB Function Name=ZZP204_PAB0503_HV_BAWEY, Local Cell ID=22, Cell Name=ZZP204MT1_PAB0503_HV_BAWEY_MT02, eNodeB ID=1041204, Cell FDD TDD indication=CELL_FDD",Reliable,1635616,755576,182538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635616,182538,0,0,289048,1079056,83815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,1079040,83815,0,0,750,1727,669,0,0,0,0,0,0,0,0,0,1,0,668,0,214,1201,1727,0,0,0,0,0,0,0,0,0,1,0,1726,0
2022-07-22 02:00+09:00,15,"ZZP204_PAB0503_HV_BAWEY/Cell:eNodeB Function Name=ZZP204_PAB0503_HV_BAWEY, Local Cell ID=12, Cell Name=ZZP204MT1_PAB0503_HV_BAWEY_MT01, eNodeB ID=1041204, Cell FDD TDD indication=CELL_FDD",Reliable,1230632,883952,197037,0,0,0,0,0,0,0,0,0,0,172264,0,0,0,32658,0,0,0,1058368,197037,0,0,5669584,10764824,160000,0,0,0,0,0,0,0,0,0,0,148240,0,0,0,16915,0,0,0,10616584,160000,0,0,810,5359,787,0,0,0,0,0,100,0,0,0,0,0,687,0,28,2299,5359,0,0,0,0,0,166,0,0,0,0,0,5193,0
2022-07-22 02:00+09:00,15,"ZZP278_PAB0768_HV_ORAIN/Cell:eNodeB Function Name=ZZP278_PAB0768_HV_ORAIN, Local Cell ID=22, Cell Name=ZZP278MT1_PAB0768_HV_ORAIN_MT02, eNodeB ID=1041278, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP278_PAB0768_HV_ORAIN/Cell:eNodeB Function Name=ZZP278_PAB0768_HV_ORAIN, Local Cell ID=12, Cell Name=ZZP278MT1_PAB0768_HV_ORAIN_MT01, eNodeB ID=1041278, Cell FDD TDD indication=CELL_FDD",Reliable,1629756760,373039072,13430874,0,0,0,0,11680,10411,0,0,0,0,596771008,0,0,0,13369742,0,0,0,1032974072,12670530,0,0,57959544,148941216,892972,0,0,0,0,0,0,0,0,0,0,38136560,0,0,0,623654,48,0,16,110804608,858933,0,0,151100,113603,147626,0,0,5,0,0,55150,0,0,0,3,0,92468,0,111958,61808,118800,0,0,0,0,0,27775,0,0,0,5,0,91020,0
2022-07-22 02:00+09:00,15,"ZZP203_PAB0499_HV_IFAT_MITU/Cell:eNodeB Function Name=ZZP203_PAB0499_HV_IFAT_MITU, Local Cell ID=22, Cell Name=ZZP203MT1_PAB0499_HV_IFAT_MITU_MT02, eNodeB ID=1041203, Cell FDD TDD indication=CELL_FDD",Reliable,182216,131344,41636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182216,41636,0,0,65560,552704,343289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552704,343289,0,0,101,320,95,0,0,0,0,0,0,0,0,0,0,0,95,0,5,181,320,0,0,0,0,0,0,0,0,0,0,0,320,0
2022-07-22 02:00+09:00,15,"ZZP203_PAB0499_HV_IFAT_MITU/Cell:eNodeB Function Name=ZZP203_PAB0499_HV_IFAT_MITU, Local Cell ID=12, Cell Name=ZZP203MT1_PAB0499_HV_IFAT_MITU_MT01, eNodeB ID=1041203, Cell FDD TDD indication=CELL_FDD",Reliable,4962273352,1646854208,10668310,0,0,0,0,0,0,0,0,0,0,4632028456,0,0,0,10579656,7072,0,1701,330237824,3413788,0,0,132932944,323594328,730486,0,0,0,0,0,0,0,0,0,0,232125968,0,0,0,621373,0,0,0,91468360,363073,0,0,454385,263284,483716,0,0,0,0,0,385699,0,0,0,12,0,98005,0,317006,131915,295450,0,0,0,0,0,184557,0,0,0,0,0,110893,0
2022-07-22 02:00+09:00,15,"ZZP283_PAB0785_HV_SUWIAM/Cell:eNodeB Function Name=ZZP283_PAB0785_HV_SUWIAM, Local Cell ID=22, Cell Name=ZZP283MT1_PAB0785_HV_SUWIAM_MT02, eNodeB ID=1041283, Cell FDD TDD indication=CELL_FDD",Reliable,386464440,154380008,4485404,0,0,0,0,0,0,0,0,0,0,176693144,0,0,0,2747738,317368,0,58339,209453928,3779929,0,0,20339504,50266040,569469,0,0,0,0,0,0,0,0,0,0,16184440,0,0,0,177631,236328,0,74155,33845272,503148,0,0,37735,37515,30109,0,0,0,0,0,11427,0,0,0,78,0,18604,0,14530,19145,38214,0,0,0,0,0,11028,0,0,0,133,0,27053,0
2022-07-22 02:00+09:00,15,"ZZP283_PAB0785_HV_SUWIAM/Cell:eNodeB Function Name=ZZP283_PAB0785_HV_SUWIAM, Local Cell ID=12, Cell Name=ZZP283MT1_PAB0785_HV_SUWIAM_MT01, eNodeB ID=1041283, Cell FDD TDD indication=CELL_FDD",Reliable,653771096,238822760,5418482,0,0,0,0,0,0,0,0,0,0,276537408,0,0,0,4949197,618176,0,152638,859824,221758,375755688,5216670,11010248,31296600,240252,0,0,0,0,0,0,0,0,0,0,7325104,0,0,0,123027,572632,0,56130,1582224,63337,21816640,208337,56860,24889,42965,0,0,0,0,0,18411,0,0,0,128,0,385,24041,26573,12226,25020,0,0,0,0,0,6708,0,0,0,545,0,1961,15806
2022-07-22 02:00+09:00,15,"ZZP281_PAB0776_HV_FAITNGGRE/Cell:eNodeB Function Name=ZZP281_PAB0776_HV_FAITNGGRE, Local Cell ID=22, Cell Name=ZZP281MT1_PAB0776_HV_FAITNGGRE_MT02, eNodeB ID=1041281, Cell FDD TDD indication=CELL_FDD",Reliable,1453556696,89436200,6763943,0,0,0,0,0,0,0,0,0,0,422176408,0,0,0,2874674,795320,0,53374,1030584968,6724103,0,0,39509976,193304248,5117012,0,0,0,0,0,0,0,0,0,0,31657112,0,0,0,259453,112,0,32,161647024,5117012,0,0,293113,108826,348391,0,0,0,0,0,80267,0,0,0,411,0,267713,0,333462,58353,112462,0,0,0,0,0,18084,0,0,0,12,0,94366,0
2022-07-22 02:00+09:00,15,"ZZP281_PAB0776_HV_FAITNGGRE/Cell:eNodeB Function Name=ZZP281_PAB0776_HV_FAITNGGRE, Local Cell ID=12, Cell Name=ZZP281MT1_PAB0776_HV_FAITNGGRE_MT01, eNodeB ID=1041281, Cell FDD TDD indication=CELL_FDD",Reliable,7189672,3996072,1034127,0,0,0,0,0,0,0,0,0,0,4066000,0,0,0,1029919,416,0,407,3123256,187616,0,0,1650656,4271208,154554,0,0,0,0,0,0,0,0,0,0,1399440,0,0,0,65860,0,0,0,2871768,153149,0,0,2516,4067,2383,0,0,0,0,0,848,0,0,0,1,0,1534,0,262,1573,4075,0,0,0,0,0,1808,0,0,0,0,0,2267,0
2022-07-22 02:00+09:00,15,"ZZP280_PAB0774_HV_FAITSIMAR/Cell:eNodeB Function Name=ZZP280_PAB0774_HV_FAITSIMAR, Local Cell ID=22, Cell Name=ZZP280MT1_PAB0774_HV_FAITSIMAR_MT02, eNodeB ID=1041280, Cell FDD TDD indication=CELL_FDD",Reliable,598749456,121737632,3474771,0,0,0,0,0,0,0,0,0,0,162605144,0,0,0,2674674,43192,0,15353,436101120,3474771,0,0,23983072,50253248,237124,0,0,0,0,0,0,0,0,0,0,16295080,0,0,0,178930,128,0,16,33958040,229108,0,0,123176,48730,124904,0,0,0,0,0,16189,0,0,0,26,0,108689,0,115494,21392,49354,0,0,0,0,0,13995,0,0,0,14,0,35345,0
2022-07-22 02:00+09:00,15,"ZZP280_PAB0774_HV_FAITSIMAR/Cell:eNodeB Function Name=ZZP280_PAB0774_HV_FAITSIMAR, Local Cell ID=12, Cell Name=ZZP280MT1_PAB0774_HV_FAITSIMAR_MT01, eNodeB ID=1041280, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP282_PAB0780_HV_KAMBUWIFA/Cell:eNodeB Function Name=ZZP282_PAB0780_HV_KAMBUWIFA, Local Cell ID=22, Cell Name=ZZP282MT1_PAB0780_HV_KAMBUWIFA_MT02, eNodeB ID=1041282, Cell FDD TDD indication=CELL_FDD",Reliable,2249008,1122536,114610,0,0,0,0,0,0,0,0,0,0,2031896,0,0,0,114610,95496,0,25477,121616,41732,0,0,3090240,13090976,169190,0,0,0,0,0,0,0,0,0,0,12202328,0,0,0,161438,122416,0,47968,766232,94187,0,0,1596,13163,2020,0,0,0,0,0,1843,0,0,0,77,0,100,0,999,10455,13194,0,0,0,0,0,12417,0,0,0,243,0,534,0
2022-07-22 02:00+09:00,15,"ZZP282_PAB0780_HV_KAMBUWIFA/Cell:eNodeB Function Name=ZZP282_PAB0780_HV_KAMBUWIFA, Local Cell ID=12, Cell Name=ZZP282MT1_PAB0780_HV_KAMBUWIFA_MT01, eNodeB ID=1041282, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP284_PAB0788_HV_KARFA/Cell:eNodeB Function Name=ZZP284_PAB0788_HV_KARFA, Local Cell ID=22, Cell Name=ZZP284MT1_PAB0788_HV_KARFA_MT02, eNodeB ID=1041284, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP284_PAB0788_HV_KARFA/Cell:eNodeB Function Name=ZZP284_PAB0788_HV_KARFA, Local Cell ID=12, Cell Name=ZZP284MT1_PAB0788_HV_KARFA_MT01, eNodeB ID=1041284, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP286_PAB0790_HV_FIANE/Cell:eNodeB Function Name=ZZP286_PAB0790_HV_FIANE, Local Cell ID=22, Cell Name=ZZP286MT1_PAB0790_HV_FIANE_MT02, eNodeB ID=1041286, Cell FDD TDD indication=CELL_FDD",Reliable,1261001656,386060480,5512982,0,0,0,0,0,0,0,0,51800,17220,227271016,0,0,0,3092658,205968,0,4120,1033472872,4891702,0,0,33570472,104254000,755543,0,0,0,0,0,0,0,0,52768,20642,30359856,0,0,0,614259,7580416,0,137855,66260960,431590,0,0,122591,104862,100859,0,0,0,0,25,17949,0,0,0,443,0,82442,0,66607,54985,108585,0,0,0,0,24,22018,0,0,0,6418,0,80125,0
2022-07-22 02:00+09:00,15,"ZZP286_PAB0790_HV_FIANE/Cell:eNodeB Function Name=ZZP286_PAB0790_HV_FIANE, Local Cell ID=12, Cell Name=ZZP286MT1_PAB0790_HV_FIANE_MT01, eNodeB ID=1041286, Cell FDD TDD indication=CELL_FDD",Reliable,2511181376,255715328,7236015,0,0,0,0,0,0,0,0,187736,21365,915899400,0,0,0,6784851,1568072,0,39872,1370341120,5353036,223185048,3753542,49156744,163137280,1317236,0,0,0,0,0,0,0,0,110280,27864,64058648,0,0,0,1287465,663536,0,12271,80111120,546187,18193696,531169,371588,135574,681707,0,0,0,0,35,193472,0,0,0,837,0,455963,31400,650289,72372,148297,0,0,0,0,69,56857,0,0,0,1024,0,77052,13295
2022-07-22 02:00+09:00,15,"ZZP276_PAB0763_HV_SIMINYAH/Cell:eNodeB Function Name=ZZP276_PAB0763_HV_SIMINYAH, Local Cell ID=22, Cell Name=ZZP276MT1_PAB0763_HV_SIMINYAH_MT02, eNodeB ID=1041276, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP276_PAB0763_HV_SIMINYAH/Cell:eNodeB Function Name=ZZP276_PAB0763_HV_SIMINYAH, Local Cell ID=12, Cell Name=ZZP276MT1_PAB0763_HV_SIMINYAH_MT01, eNodeB ID=1041276, Cell FDD TDD indication=CELL_FDD",Reliable,369602672,53734112,4590227,0,0,0,0,0,0,0,0,0,0,365055440,0,0,0,4590227,0,0,0,4547232,850395,0,0,17645952,54786328,313755,0,0,0,0,0,0,0,0,0,0,41465616,0,0,0,309197,0,0,0,13320712,206299,0,0,42383,42503,50073,0,0,0,0,0,48731,0,0,0,0,0,1342,0,44033,28326,43093,0,0,0,0,0,34650,0,0,0,0,0,8443,0
2022-07-22 02:00+09:00,15,"ZZP202_PAB0496_HV_ARAPI/Cell:eNodeB Function Name=ZZP202_PAB0496_HV_ARAPI, Local Cell ID=22, Cell Name=ZZP202MT1_PAB0496_HV_ARAPI_MT02, eNodeB ID=1041202, Cell FDD TDD indication=CELL_FDD",Reliable,1149895304,223170528,10545163,0,0,0,0,0,0,0,0,0,0,351204432,0,0,0,3983417,600032,0,187097,798090840,10543236,0,0,16462064,80055832,439816,0,0,0,0,0,0,0,0,0,0,32204488,0,0,0,253373,634544,0,102851,47216800,399481,0,0,125835,89337,112149,0,0,0,0,0,46363,0,0,0,293,0,65493,0,98467,63876,91824,0,0,0,0,0,46601,0,0,0,2074,0,43149,0
2022-07-22 02:00+09:00,15,"ZZP202_PAB0496_HV_ARAPI/Cell:eNodeB Function Name=ZZP202_PAB0496_HV_ARAPI, Local Cell ID=12, Cell Name=ZZP202MT1_PAB0496_HV_ARAPI_MT01, eNodeB ID=1041202, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP198_PAB0484_HV_PUBUAN/Cell:eNodeB Function Name=ZZP198_PAB0484_HV_PUBUAN, Local Cell ID=22, Cell Name=ZZP198MT1_PAB0484_HV_PUBUAN_MT02, eNodeB ID=1041198, Cell FDD TDD indication=CELL_FDD",Reliable,10486400,6060312,1556965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10486400,1556965,0,0,296008,1023664,236875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023664,236875,0,0,1238,704,979,0,0,0,0,0,0,0,0,0,0,0,979,0,543,317,704,0,0,0,0,0,0,0,0,0,0,0,704,0
2022-07-22 02:00+09:00,15,"ZZP198_PAB0484_HV_PUBUAN/Cell:eNodeB Function Name=ZZP198_PAB0484_HV_PUBUAN, Local Cell ID=12, Cell Name=ZZP198MT1_PAB0484_HV_PUBUAN_MT01, eNodeB ID=1041198, Cell FDD TDD indication=CELL_FDD",Reliable,2422453304,1435602456,4349164,0,0,0,0,0,0,0,0,0,0,111349376,0,0,0,2625863,5040,0,2059,2311098888,4264265,0,0,56188680,143705824,887919,0,0,0,0,0,0,0,0,0,0,12556760,0,0,0,343968,0,0,0,131149064,859560,0,0,284779,156341,241262,0,0,0,0,0,25727,0,0,0,7,0,215528,0,126621,78544,167610,0,0,0,0,0,24913,0,0,0,0,0,142697,0
2022-07-22 02:00+09:00,15,"ZZP320_PAB0843_HV_KLAGANA/Cell:eNodeB Function Name=ZZP320_PAB0843_HV_KLAGANA, Local Cell ID=22, Cell Name=ZZP320MT1_PAB0843_HV_KLAGANA_MT02, eNodeB ID=1041320, Cell FDD TDD indication=CELL_FDD",Reliable,631422800,190387032,3387654,0,0,0,0,0,0,0,0,0,0,47307896,0,0,0,2296643,707200,0,266168,83994776,2589073,499412928,3381572,69768864,223210032,630074,0,0,0,0,0,0,0,0,0,0,32653200,0,0,0,467052,774480,0,494035,27632008,295723,162150344,454994,92242,111995,108144,0,0,0,0,0,28264,0,0,0,903,0,16242,62735,74442,66278,119546,0,0,0,0,0,25323,0,0,0,595,0,26383,67245
2022-07-22 02:00+09:00,15,"ZZP320_PAB0843_HV_KLAGANA/Cell:eNodeB Function Name=ZZP320_PAB0843_HV_KLAGANA, Local Cell ID=12, Cell Name=ZZP320MT1_PAB0843_HV_KLAGANA_MT01, eNodeB ID=1041320, Cell FDD TDD indication=CELL_FDD",Reliable,1296464,276288,296151,0,0,0,0,0,0,0,0,41272,16835,1244672,0,0,0,296151,10520,0,5365,0,0,0,0,158000,423032,49357,0,0,0,0,0,0,0,0,58288,31447,340048,0,0,0,49357,24696,0,12718,0,0,0,0,278,635,251,0,0,0,0,11,234,0,0,0,6,0,0,0,98,451,635,0,0,0,0,33,527,0,0,0,75,0,0,0
2022-07-22 02:00+09:00,15,"ZZP379_PAB0941_HV_WORMON/Cell:eNodeB Function Name=ZZP379_PAB0941_HV_WORMON, Local Cell ID=22, Cell Name=ZZP379MT1_PAB0941_HV_WORMON_MT02, eNodeB ID=1041379, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP379_PAB0941_HV_WORMON/Cell:eNodeB Function Name=ZZP379_PAB0941_HV_WORMON, Local Cell ID=12, Cell Name=ZZP379MT1_PAB0941_HV_WORMON_MT01, eNodeB ID=1041379, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP332_PAB0862_HV_LEMBAH_HIJAU/Cell:eNodeB Function Name=ZZP332_PAB0862_HV_LEMBAH_HIJAU, Local Cell ID=22, Cell Name=ZZP332MT1_PAB0862_HV_LEMBAH_HIJAU_MT02, eNodeB ID=1041332, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP332_PAB0862_HV_LEMBAH_HIJAU/Cell:eNodeB Function Name=ZZP332_PAB0862_HV_LEMBAH_HIJAU, Local Cell ID=12, Cell Name=ZZP332MT1_PAB0862_HV_LEMBAH_HIJAU_MT01, eNodeB ID=1041332, Cell FDD TDD indication=CELL_FDD",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22 02:00+09:00,15,"ZZP200_PAB0486_HV_WEFIANI/Cell:eNodeB Function Name=ZZP200_PAB0486_HV_WEFIANI, Local Cell ID=22, Cell Name=ZZP200MT1_PAB0486_HV_WEFIANI_MT02, eNodeB ID=1041200, Cell FDD TDD indication=CELL_FDD",Reliable,560526176,303078808,3694299,0,0,0,0,702648,151934,0,0,0,0,531758608,0,0,0,3635904,4024,0,1791,28060896,278674,0,0,19834176,60374584,633245,0,0,0,0,0,0,0,0,0,0,39812112,0,0,0,624399,128,0,16,20562344,183608,0,0,71535,62399,58710,0,0,197,0,0,48461,0,0,0,13,0,10039,0,26801,30693,63817,0,0,0,0,0,34042,0,0,0,8,0,29767,0
